Month,President,Party,MQScore,Justice,Value
May-12,Obama,Dem,J2MQ,[Obama 3],-2.1309
May-12,Obama,Dem,J3MQ,E Kagan,-1.5824
May-12,Obama,Dem,J4MQ,[Clinton 3],-1.4821
May-12,Obama,Dem,J5MQ,[Clinton 4],-1.4821
May-12,Obama,Dem,J6MQ,J Roberts,0.9303
May-12,Obama,Dem,J7MQ,[GWBush 3],1.3735
May-12,Obama,Dem,J8MQ,[GWBush 4],1.3735
May-12,Obama,Dem,J9MQ,S Alito,1.8167
Apr-12,Obama,Dem,J1MQ,S Sotomayor,-2.6794
Apr-12,Obama,Dem,J2MQ,[Obama 3],-2.1309
Apr-12,Obama,Dem,J3MQ,E Kagan,-1.5824
Apr-12,Obama,Dem,J4MQ,[Clinton 3],-1.4821
Apr-12,Obama,Dem,J5MQ,[Clinton 4],-1.4821
Apr-12,Obama,Dem,J6MQ,J Roberts,0.9303
Apr-12,Obama,Dem,J7MQ,[GWBush 3],1.3735
Apr-12,Obama,Dem,J8MQ,[GWBush 4],1.3735
Apr-12,Obama,Dem,J9MQ,S Alito,1.8167
Mar-12,Obama,Dem,J1MQ,S Sotomayor,-2.6794
Mar-12,Obama,Dem,J2MQ,[Obama 3],-2.1309
Mar-12,Obama,Dem,J3MQ,E Kagan,-1.5824
Mar-12,Obama,Dem,J4MQ,[Clinton 3],-1.4821
Mar-12,Obama,Dem,J5MQ,[Clinton 4],-1.4821
Mar-12,Obama,Dem,J6MQ,J Roberts,0.9303
Mar-12,Obama,Dem,J7MQ,[GWBush 3],1.3735
Mar-12,Obama,Dem,J8MQ,[GWBush 4],1.3735
Mar-12,Obama,Dem,J9MQ,S Alito,1.8167
Feb-12,Obama,Dem,J1MQ,S Sotomayor,-2.6794
Feb-12,Obama,Dem,J2MQ,[Obama 3],-2.1309
Feb-12,Obama,Dem,J3MQ,E Kagan,-1.5824
Feb-12,Obama,Dem,J4MQ,[Clinton 3],-1.4821
Feb-12,Obama,Dem,J5MQ,[Clinton 4],-1.4821
Feb-12,Obama,Dem,J6MQ,J Roberts,0.9303
Feb-12,Obama,Dem,J7MQ,[GWBush 3],1.3735
Feb-12,Obama,Dem,J8MQ,[GWBush 4],1.3735
Feb-12,Obama,Dem,J9MQ,S Alito,1.8167
Jan-12,Obama,Dem,J1MQ,S Sotomayor,-2.6794
Jan-12,Obama,Dem,J2MQ,[Obama 3],-2.1309
Jan-12,Obama,Dem,J3MQ,E Kagan,-1.5824
Jan-12,Obama,Dem,J4MQ,[Clinton 3],-1.4821
Jan-12,Obama,Dem,J5MQ,[Clinton 4],-1.4821
Jan-12,Obama,Dem,J6MQ,J Roberts,0.9303
Jan-12,Obama,Dem,J7MQ,[GWBush 3],1.3735
Jan-12,Obama,Dem,J8MQ,[GWBush 4],1.3735
Jan-12,Obama,Dem,J9MQ,S Alito,1.8167
Dec-11,Obama,Dem,J1MQ,S Sotomayor,-2.6794
Dec-11,Obama,Dem,J2MQ,[Obama 3],-2.1309
Dec-11,Obama,Dem,J3MQ,E Kagan,-1.5824
Dec-11,Obama,Dem,J4MQ,[Clinton 3],-1.4821
Dec-11,Obama,Dem,J5MQ,[Clinton 4],-1.4821
Dec-11,Obama,Dem,J6MQ,J Roberts,0.9303
Dec-11,Obama,Dem,J7MQ,[GWBush 3],1.3735
Dec-11,Obama,Dem,J8MQ,[GWBush 4],1.3735
Dec-11,Obama,Dem,J9MQ,S Alito,1.8167
Nov-11,Obama,Dem,J1MQ,S Sotomayor,-2.6794
Nov-11,Obama,Dem,J2MQ,E Kagan,-1.5824
Nov-11,Obama,Dem,J3MQ,[Clinton 3],-1.4821
Nov-11,Obama,Dem,J4MQ,[Clinton 4],-1.4821
Nov-11,Obama,Dem,J5MQ,S Breyer,-1.2332
Nov-11,Obama,Dem,J6MQ,J Roberts,0.9303
Nov-11,Obama,Dem,J7MQ,[GWBush 3],1.3735
Nov-11,Obama,Dem,J8MQ,[GWBush 4],1.3735
Nov-11,Obama,Dem,J9MQ,S Alito,1.8167
Oct-11,Obama,Dem,J1MQ,S Sotomayor,-2.6794
Oct-11,Obama,Dem,J2MQ,E Kagan,-1.5824
Oct-11,Obama,Dem,J3MQ,[Clinton 3],-1.4821
Oct-11,Obama,Dem,J4MQ,[Clinton 4],-1.4821
Oct-11,Obama,Dem,J5MQ,S Breyer,-1.2332
Oct-11,Obama,Dem,J6MQ,J Roberts,0.9303
Oct-11,Obama,Dem,J7MQ,[GWBush 3],1.3735
Oct-11,Obama,Dem,J8MQ,[GWBush 4],1.3735
Oct-11,Obama,Dem,J9MQ,S Alito,1.8167
Sep-11,Obama,Dem,J1MQ,S Sotomayor,-2.6794
Sep-11,Obama,Dem,J2MQ,E Kagan,-1.5824
Sep-11,Obama,Dem,J3MQ,[Clinton 3],-1.4821
Sep-11,Obama,Dem,J4MQ,[Clinton 4],-1.4821
Sep-11,Obama,Dem,J5MQ,S Breyer,-1.2332
Sep-11,Obama,Dem,J6MQ,J Roberts,0.9303
Sep-11,Obama,Dem,J7MQ,[GWBush 3],1.3735
Sep-11,Obama,Dem,J8MQ,[GWBush 4],1.3735
Sep-11,Obama,Dem,J9MQ,S Alito,1.8167
Aug-11,Obama,Dem,J1MQ,S Sotomayor,-2.6794
Aug-11,Obama,Dem,J2MQ,E Kagan,-1.5824
Aug-11,Obama,Dem,J3MQ,[Clinton 3],-1.4821
Aug-11,Obama,Dem,J4MQ,[Clinton 4],-1.4821
Aug-11,Obama,Dem,J5MQ,S Breyer,-1.2332
Aug-11,Obama,Dem,J6MQ,J Roberts,0.9303
Aug-11,Obama,Dem,J7MQ,[GWBush 3],1.3735
Aug-11,Obama,Dem,J8MQ,[GWBush 4],1.3735
Aug-11,Obama,Dem,J9MQ,S Alito,1.8167
Jul-11,Obama,Dem,J1MQ,S Sotomayor,-2.6794
Jul-11,Obama,Dem,J2MQ,E Kagan,-1.5824
Jul-11,Obama,Dem,J3MQ,[Clinton 3],-1.4821
Jul-11,Obama,Dem,J4MQ,[Clinton 4],-1.4821
Jul-11,Obama,Dem,J5MQ,S Breyer,-1.2332
Jul-11,Obama,Dem,J6MQ,J Roberts,0.9303
Jul-11,Obama,Dem,J7MQ,[GWBush 3],1.3735
Jul-11,Obama,Dem,J8MQ,[GWBush 4],1.3735
Jul-11,Obama,Dem,J9MQ,S Alito,1.8167
Jun-11,Obama,Dem,J1MQ,S Sotomayor,-2.6794
Jun-11,Obama,Dem,J2MQ,R Ginsburg,-1.731
Jun-11,Obama,Dem,J3MQ,[Clinton 3],-1.4821
Jun-11,Obama,Dem,J4MQ,[Clinton 4],-1.4821
Jun-11,Obama,Dem,J5MQ,S Breyer,-1.2332
Jun-11,Obama,Dem,J6MQ,J Roberts,0.9303
Jun-11,Obama,Dem,J7MQ,[GWBush 3],1.3735
Jun-11,Obama,Dem,J8MQ,[GWBush 4],1.3735
Jun-11,Obama,Dem,J9MQ,S Alito,1.8167
May-11,Obama,Dem,J1MQ,S Sotomayor,-2.6794
May-11,Obama,Dem,J2MQ,R Ginsburg,-1.731
May-11,Obama,Dem,J3MQ,[Clinton 3],-1.4821
May-11,Obama,Dem,J4MQ,[Clinton 4],-1.4821
May-11,Obama,Dem,J5MQ,S Breyer,-1.2332
May-11,Obama,Dem,J6MQ,J Roberts,0.9303
May-11,Obama,Dem,J7MQ,[GWBush 3],1.3735
May-11,Obama,Dem,J8MQ,[GWBush 4],1.3735
May-11,Obama,Dem,J9MQ,S Alito,1.8167
Apr-11,Obama,Dem,J1MQ,S Sotomayor,-2.6794
Apr-11,Obama,Dem,J2MQ,R Ginsburg,-1.731
Apr-11,Obama,Dem,J3MQ,[Clinton 3],-1.4821
Apr-11,Obama,Dem,J4MQ,[Clinton 4],-1.4821
Apr-11,Obama,Dem,J5MQ,S Breyer,-1.2332
Apr-11,Obama,Dem,J6MQ,J Roberts,0.9303
Apr-11,Obama,Dem,J7MQ,[GWBush 3],1.3735
Apr-11,Obama,Dem,J8MQ,[GWBush 4],1.3735
Apr-11,Obama,Dem,J9MQ,S Alito,1.8167
Mar-11,Obama,Dem,J1MQ,S Sotomayor,-2.6794
Mar-11,Obama,Dem,J2MQ,R Ginsburg,-1.731
Mar-11,Obama,Dem,J3MQ,[Clinton 3],-1.4821
Mar-11,Obama,Dem,J4MQ,[Clinton 4],-1.4821
Mar-11,Obama,Dem,J5MQ,S Breyer,-1.2332
Mar-11,Obama,Dem,J6MQ,J Roberts,0.9303
Mar-11,Obama,Dem,J7MQ,[GWBush 3],1.3735
Mar-11,Obama,Dem,J8MQ,[GWBush 4],1.3735
Mar-11,Obama,Dem,J9MQ,S Alito,1.8167
Feb-11,Obama,Dem,J1MQ,S Sotomayor,-2.6794
Feb-11,Obama,Dem,J2MQ,R Ginsburg,-1.731
Feb-11,Obama,Dem,J3MQ,[Clinton 3],-1.4821
Feb-11,Obama,Dem,J4MQ,[Clinton 4],-1.4821
Feb-11,Obama,Dem,J5MQ,S Breyer,-1.2332
Feb-11,Obama,Dem,J6MQ,J Roberts,0.9303
Feb-11,Obama,Dem,J7MQ,[GWBush 3],1.3735
Feb-11,Obama,Dem,J8MQ,[GWBush 4],1.3735
Feb-11,Obama,Dem,J9MQ,S Alito,1.8167
Jan-11,Obama,Dem,J1MQ,S Sotomayor,-2.6794
Jan-11,Obama,Dem,J2MQ,R Ginsburg,-1.731
Jan-11,Obama,Dem,J3MQ,[Clinton 3],-1.4821
Jan-11,Obama,Dem,J4MQ,[Clinton 4],-1.4821
Jan-11,Obama,Dem,J5MQ,S Breyer,-1.2332
Jan-11,Obama,Dem,J6MQ,J Roberts,0.9303
Jan-11,Obama,Dem,J7MQ,[GWBush 3],1.3735
Jan-11,Obama,Dem,J8MQ,[GWBush 4],1.3735
Jan-11,Obama,Dem,J9MQ,S Alito,1.8167
