Month,President,Party,MQScore,Justice,Value
Aug-72,Nixon,Rep,J5MQ,B White,0.436
Aug-72,Nixon,Rep,J6MQ,L Powell,0.9696
Aug-72,Nixon,Rep,J7MQ,W Brennan,1.7802
Aug-72,Nixon,Rep,J8MQ,W Burger,1.89
Aug-72,Nixon,Rep,J9MQ,W Rehnquist,2.969
Jul-72,Nixon,Rep,J1MQ,W Douglas,-4.725
Jul-72,Nixon,Rep,J2MQ,T Marshall,-2.8313
Jul-72,Nixon,Rep,J3MQ,H Blackmun,-0.0273
Jul-72,Nixon,Rep,J4MQ,P Stewart,0.4022
Jul-72,Nixon,Rep,J5MQ,B White,0.436
Jul-72,Nixon,Rep,J6MQ,L Powell,0.9696
Jul-72,Nixon,Rep,J7MQ,W Brennan,1.7802
Jul-72,Nixon,Rep,J8MQ,W Burger,1.89
Jul-72,Nixon,Rep,J9MQ,W Rehnquist,2.969
Jun-72,Nixon,Rep,J1MQ,W Douglas,-4.725
Jun-72,Nixon,Rep,J2MQ,T Marshall,-2.8313
Jun-72,Nixon,Rep,J3MQ,H Blackmun,-0.0273
Jun-72,Nixon,Rep,J4MQ,P Stewart,0.4022
Jun-72,Nixon,Rep,J5MQ,B White,0.436
Jun-72,Nixon,Rep,J6MQ,L Powell,0.9696
Jun-72,Nixon,Rep,J7MQ,W Brennan,1.7802
Jun-72,Nixon,Rep,J8MQ,W Burger,1.89
Jun-72,Nixon,Rep,J9MQ,W Rehnquist,2.969
May-72,Nixon,Rep,J1MQ,W Douglas,-4.725
May-72,Nixon,Rep,J2MQ,T Marshall,-2.8313
May-72,Nixon,Rep,J3MQ,H Blackmun,-0.0273
May-72,Nixon,Rep,J4MQ,P Stewart,0.4022
May-72,Nixon,Rep,J5MQ,B White,0.436
May-72,Nixon,Rep,J6MQ,L Powell,0.9696
May-72,Nixon,Rep,J7MQ,W Brennan,1.7802
May-72,Nixon,Rep,J8MQ,W Burger,1.89
May-72,Nixon,Rep,J9MQ,W Rehnquist,2.969
Apr-72,Nixon,Rep,J1MQ,W Douglas,-4.725
Apr-72,Nixon,Rep,J2MQ,T Marshall,-2.8313
Apr-72,Nixon,Rep,J3MQ,H Blackmun,-0.0273
Apr-72,Nixon,Rep,J4MQ,P Stewart,0.4022
Apr-72,Nixon,Rep,J5MQ,B White,0.436
Apr-72,Nixon,Rep,J6MQ,L Powell,0.9696
Apr-72,Nixon,Rep,J7MQ,W Brennan,1.7802
Apr-72,Nixon,Rep,J8MQ,W Burger,1.89
Apr-72,Nixon,Rep,J9MQ,W Rehnquist,2.969
Mar-72,Nixon,Rep,J1MQ,W Douglas,-4.725
Mar-72,Nixon,Rep,J2MQ,T Marshall,-2.8313
Mar-72,Nixon,Rep,J3MQ,H Blackmun,-0.0273
Mar-72,Nixon,Rep,J4MQ,P Stewart,0.4022
Mar-72,Nixon,Rep,J5MQ,B White,0.436
Mar-72,Nixon,Rep,J6MQ,L Powell,0.9696
Mar-72,Nixon,Rep,J7MQ,W Brennan,1.7802
Mar-72,Nixon,Rep,J8MQ,W Burger,1.89
Mar-72,Nixon,Rep,J9MQ,W Rehnquist,2.969
Feb-72,Nixon,Rep,J1MQ,W Douglas,-4.725
Feb-72,Nixon,Rep,J2MQ,T Marshall,-2.8313
Feb-72,Nixon,Rep,J3MQ,H Blackmun,-0.0273
Feb-72,Nixon,Rep,J4MQ,P Stewart,0.4022
Feb-72,Nixon,Rep,J5MQ,B White,0.436
Feb-72,Nixon,Rep,J6MQ,L Powell,0.9696
Feb-72,Nixon,Rep,J7MQ,W Brennan,1.7802
Feb-72,Nixon,Rep,J8MQ,W Burger,1.89
Feb-72,Nixon,Rep,J9MQ,W Rehnquist,2.969
Jan-72,Nixon,Rep,J1MQ,W Douglas,-4.725
Jan-72,Nixon,Rep,J2MQ,T Marshall,-2.8313
Jan-72,Nixon,Rep,J3MQ,H Blackmun,-0.0273
Jan-72,Nixon,Rep,J4MQ,P Stewart,0.4022
Jan-72,Nixon,Rep,J5MQ,B White,0.436
Jan-72,Nixon,Rep,J6MQ,L Powell,0.9696
Jan-72,Nixon,Rep,J7MQ,W Brennan,1.7802
Jan-72,Nixon,Rep,J8MQ,W Burger,1.89
Jan-72,Nixon,Rep,J9MQ,W Rehnquist,2.969
Dec-71,Nixon,Rep,J1MQ,W Douglas,-4.725
Dec-71,Nixon,Rep,J2MQ,T Marshall,-2.8313
Dec-71,Nixon,Rep,J3MQ,,
Dec-71,Nixon,Rep,J4MQ,H Blackmun,-0.0273
Dec-71,Nixon,Rep,J5MQ,P Stewart,0.4022
Dec-71,Nixon,Rep,J6MQ,B White,0.436
Dec-71,Nixon,Rep,J7MQ,,
Dec-71,Nixon,Rep,J8MQ,W Brennan,1.7802
Dec-71,Nixon,Rep,J9MQ,W Burger,1.89
Nov-71,Nixon,Rep,J1MQ,W Douglas,-4.725
Nov-71,Nixon,Rep,J2MQ,T Marshall,-2.8313
Nov-71,Nixon,Rep,J3MQ,,
Nov-71,Nixon,Rep,J4MQ,H Blackmun,-0.0273
Nov-71,Nixon,Rep,J5MQ,P Stewart,0.4022
Nov-71,Nixon,Rep,J6MQ,B White,0.436
Nov-71,Nixon,Rep,J7MQ,,
Nov-71,Nixon,Rep,J8MQ,W Brennan,1.7802
Nov-71,Nixon,Rep,J9MQ,W Burger,1.89
Oct-71,Nixon,Rep,J1MQ,W Douglas,-4.725
Oct-71,Nixon,Rep,J2MQ,T Marshall,-2.8313
Oct-71,Nixon,Rep,J3MQ,,
Oct-71,Nixon,Rep,J4MQ,H Blackmun,-0.0273
Oct-71,Nixon,Rep,J5MQ,P Stewart,0.4022
Oct-71,Nixon,Rep,J6MQ,B White,0.436
Oct-71,Nixon,Rep,J7MQ,,
Oct-71,Nixon,Rep,J8MQ,W Brennan,1.7802
Oct-71,Nixon,Rep,J9MQ,W Burger,1.89
Sep-71,Nixon,Rep,J1MQ,W Douglas,-4.725
Sep-71,Nixon,Rep,J2MQ,T Marshall,-2.8313
Sep-71,Nixon,Rep,J3MQ,H Black,-1.7645
Sep-71,Nixon,Rep,J4MQ,H Blackmun,-0.0273
Sep-71,Nixon,Rep,J5MQ,P Stewart,0.4022
Sep-71,Nixon,Rep,J6MQ,B White,0.436
Sep-71,Nixon,Rep,J7MQ,J M Harlan II,1.6205
Sep-71,Nixon,Rep,J8MQ,W Brennan,1.7802
Sep-71,Nixon,Rep,J9MQ,W Burger,1.89
Aug-71,Nixon,Rep,J1MQ,W Douglas,-4.725
Aug-71,Nixon,Rep,J2MQ,T Marshall,-2.8313
Aug-71,Nixon,Rep,J3MQ,H Black,-1.7645
Aug-71,Nixon,Rep,J4MQ,H Blackmun,-0.0273
Aug-71,Nixon,Rep,J5MQ,P Stewart,0.4022
Aug-71,Nixon,Rep,J6MQ,B White,0.436
Aug-71,Nixon,Rep,J7MQ,J M Harlan II,1.6205
Aug-71,Nixon,Rep,J8MQ,W Brennan,1.7802
Aug-71,Nixon,Rep,J9MQ,W Burger,1.89
Jul-71,Nixon,Rep,J1MQ,W Douglas,-4.725
Jul-71,Nixon,Rep,J2MQ,T Marshall,-2.8313
Jul-71,Nixon,Rep,J3MQ,H Black,-1.7645
Jul-71,Nixon,Rep,J4MQ,H Blackmun,-0.0273
Jul-71,Nixon,Rep,J5MQ,P Stewart,0.4022
Jul-71,Nixon,Rep,J6MQ,B White,0.436
Jul-71,Nixon,Rep,J7MQ,J M Harlan II,1.6205
Jul-71,Nixon,Rep,J8MQ,W Brennan,1.7802
Jul-71,Nixon,Rep,J9MQ,W Burger,1.89
Jun-71,Nixon,Rep,J1MQ,W Douglas,-4.725
Jun-71,Nixon,Rep,J2MQ,T Marshall,-2.8313
Jun-71,Nixon,Rep,J3MQ,H Black,-1.7645
Jun-71,Nixon,Rep,J4MQ,H Blackmun,-0.0273
Jun-71,Nixon,Rep,J5MQ,P Stewart,0.4022
Jun-71,Nixon,Rep,J6MQ,B White,0.436
Jun-71,Nixon,Rep,J7MQ,J M Harlan II,1.6205
Jun-71,Nixon,Rep,J8MQ,W Brennan,1.7802
Jun-71,Nixon,Rep,J9MQ,W Burger,1.89
May-71,Nixon,Rep,J1MQ,W Douglas,-4.725
May-71,Nixon,Rep,J2MQ,T Marshall,-2.8313
May-71,Nixon,Rep,J3MQ,H Black,-1.7645
May-71,Nixon,Rep,J4MQ,H Blackmun,-0.0273
May-71,Nixon,Rep,J5MQ,P Stewart,0.4022
May-71,Nixon,Rep,J6MQ,B White,0.436
May-71,Nixon,Rep,J7MQ,J M Harlan II,1.6205
May-71,Nixon,Rep,J8MQ,W Brennan,1.7802
May-71,Nixon,Rep,J9MQ,W Burger,1.89
Apr-71,Nixon,Rep,J1MQ,W Douglas,-4.725
Apr-71,Nixon,Rep,J2MQ,T Marshall,-2.8313
Apr-71,Nixon,Rep,J3MQ,H Black,-1.7645
Apr-71,Nixon,Rep,J4MQ,H Blackmun,-0.0273
Apr-71,Nixon,Rep,J5MQ,P Stewart,0.4022
Apr-71,Nixon,Rep,J6MQ,B White,0.436
Apr-71,Nixon,Rep,J7MQ,J M Harlan II,1.6205
Apr-71,Nixon,Rep,J8MQ,W Brennan,1.7802
Apr-71,Nixon,Rep,J9MQ,W Burger,1.89
Mar-71,Nixon,Rep,J1MQ,W Douglas,-4.725
Mar-71,Nixon,Rep,J2MQ,T Marshall,-2.8313
Mar-71,Nixon,Rep,J3MQ,H Black,-1.7645
Mar-71,Nixon,Rep,J4MQ,H Blackmun,-0.0273
Mar-71,Nixon,Rep,J5MQ,P Stewart,0.4022
Mar-71,Nixon,Rep,J6MQ,B White,0.436
Mar-71,Nixon,Rep,J7MQ,J M Harlan II,1.6205
Mar-71,Nixon,Rep,J8MQ,W Brennan,1.7802
Mar-71,Nixon,Rep,J9MQ,W Burger,1.89
Feb-71,Nixon,Rep,J1MQ,W Douglas,-4.725
Feb-71,Nixon,Rep,J2MQ,T Marshall,-2.8313
Feb-71,Nixon,Rep,J3MQ,H Black,-1.7645
Feb-71,Nixon,Rep,J4MQ,H Blackmun,-0.0273
Feb-71,Nixon,Rep,J5MQ,P Stewart,0.4022
Feb-71,Nixon,Rep,J6MQ,B White,0.436
Feb-71,Nixon,Rep,J7MQ,J M Harlan II,1.6205
Feb-71,Nixon,Rep,J8MQ,W Brennan,1.7802
Feb-71,Nixon,Rep,J9MQ,W Burger,1.89
Jan-71,Nixon,Rep,J1MQ,W Douglas,-4.725
Jan-71,Nixon,Rep,J2MQ,T Marshall,-2.8313
Jan-71,Nixon,Rep,J3MQ,H Black,-1.7645
Jan-71,Nixon,Rep,J4MQ,H Blackmun,-0.0273
Jan-71,Nixon,Rep,J5MQ,P Stewart,0.4022
Jan-71,Nixon,Rep,J6MQ,B White,0.436
Jan-71,Nixon,Rep,J7MQ,J M Harlan II,1.6205
Jan-71,Nixon,Rep,J8MQ,W Brennan,1.7802
Jan-71,Nixon,Rep,J9MQ,W Burger,1.89
